doc_index,doc_id,token,bow
52,BD0143EN,perform,1
52,BD0143EN,operations,1
52,BD0143EN,various,1
52,BD0143EN,integrate,1
52,BD0143EN,communicate,1
52,BD0143EN,fundamental,1
52,BD0143EN,job,1
52,BD0143EN,mapreduce,1
52,BD0143EN,random,1
52,BD0143EN,real,2
52,BD0143EN,writes,1
53,WA0101EN,watson,2
53,WA0101EN,analytics,2
53,WA0101EN,welcome,1
54,GPXX04HEEN,build,1
54,GPXX04HEEN,learn,1
54,GPXX04HEEN,using,1
54,GPXX04HEEN,basic,1
54,GPXX04HEEN,guided,1
54,GPXX04HEEN,project,1
54,GPXX04HEEN,company,1
54,GPXX04HEEN,insurance,2
54,GPXX04HEEN,assessment,1
54,GPXX04HEEN,risk,2
54,GPXX04HEEN,actuarial,1
54,GPXX04HEEN,business,1
54,GPXX04HEEN,calculations,1
54,GPXX04HEEN,mathematical,1
54,GPXX04HEEN,model,1
54,GPXX04HEEN,modelling,1
54,GPXX04HEEN,process,1
54,GPXX04HEEN,revenue,1
55,BD0141EN,data,3
55,BD0141EN,learn,1
55,BD0141EN,analyze,1
55,BD0141EN,course,1
55,BD0141EN,using,1
55,BD0141EN,big,1
55,BD0141EN,hadoop,2
55,BD0141EN,tool,1
55,BD0141EN,built,1
55,BD0141EN,top,1
55,BD0141EN,free,1
55,BD0141EN,accessing,1
55,BD0141EN,hive,3
55,BD0141EN,projects,1
55,BD0141EN,warehousing,1
56,CO0401EN,cloud,2
56,CO0401EN,services,1
56,CO0401EN,course,1
56,CO0401EN,ibm,2
56,CO0401EN,microservices,1
56,CO0401EN,basics,1
56,CO0401EN,service,4
56,CO0401EN,control,1
56,CO0401EN,health,1
56,CO0401EN,istio,2
56,CO0401EN,kubernetes,2
56,CO0401EN,managing,1
56,CO0401EN,mesh,1
56,CO0401EN,observe,1
56,CO0401EN,secure,1
56,CO0401EN,shows,1
56,CO0401EN,traffic,1
57,ML0122ENv1,data,6
57,ML0122ENv1,use,1
57,ML0122ENv1,accelerating,1
57,ML0122ENv1,course,1
57,ML0122ENv1,deep,3
57,ML0122ENv1,gpu,1
57,ML0122ENv1,images,1
57,ML0122ENv1,learning,2
57,ML0122ENv1,networks,2
57,ML0122ENv1,neural,1
57,ML0122ENv1,problems,1
57,ML0122ENv1,tensorflow,1
57,ML0122ENv1,sound,1
57,ML0122ENv1,world,2
57,ML0122ENv1,different,1
57,ML0122ENv1,types,1
57,ML0122ENv1,text,1
57,ML0122ENv1,real,1
57,ML0122ENv1,apply,1
57,ML0122ENv1,capable,1
57,ML0122ENv1,capture,1
57,ML0122ENv1,discovering,1
57,ML0122ENv1,hidden,1
57,ML0122ENv1,instance,1
57,ML0122ENv1,kind,1
57,ML0122ENv1,library,1
57,ML0122ENv1,majority,1
57,ML0122ENv1,relevant,1
57,ML0122ENv1,shallow,1
57,ML0122ENv1,solve,1
57,ML0122ENv1,structure,1
57,ML0122ENv1,structures,1
57,ML0122ENv1,unlabeled,1
57,ML0122ENv1,unstructured,1
57,ML0122ENv1,within¬†these,1
58,BD0151EN,data,1
58,BD0151EN,analyze,2
58,BD0151EN,course,1
58,BD0151EN,using,2
58,BD0151EN,analysis,2
58,BD0151EN,analytics,6
58,BD0151EN,basics,1
58,BD0151EN,teaches,1
58,BD0151EN,common,1
58,BD0151EN,help,1
58,BD0151EN,company,3
58,BD0151EN,perform,1
58,BD0151EN,text,5
58,BD0151EN,sentiment,1
58,BD0151EN,unstructured,1
58,BD0151EN,applicable,1
58,BD0151EN,blogs,1
58,BD0151EN,brand,1
58,BD0151EN,call,1
58,BD0151EN,comments,1
58,BD0151EN,competitors,1
58,BD0151EN,constitutes,1
58,BD0151EN,customers,1
58,BD0151EN,emails,1
58,BD0151EN,employees,2
58,BD0151EN,example,1
58,BD0151EN,face,1
58,BD0151EN,find,1
58,BD0151EN,forms,1
58,BD0151EN,forums,2
58,BD0151EN,industries,1
58,BD0151EN,leaked,1
58,BD0151EN,like,2
58,BD0151EN,measure,1
58,BD0151EN,millions,1
58,BD0151EN,negative,1
58,BD0151EN,pain,1
58,BD0151EN,perceptions,1
58,BD0151EN,points,1
58,BD0151EN,positive,1
58,BD0151EN,product,1
58,BD0151EN,products,1
58,BD0151EN,questions,1
58,BD0151EN,secrets,1
58,BD0151EN,suspicious,1
58,BD0151EN,tweets,1
59,TA0106EN,based,1
59,TA0106EN,course,1
59,TA0106EN,system,1
59,TA0106EN,systems,1
59,TA0106EN,scale,1
59,TA0106EN,analytics,2
59,TA0106EN,easy,1
59,TA0106EN,getting,1
59,TA0106EN,performance,1
59,TA0106EN,class,1
59,TA0106EN,text,2
59,TA0106EN,fundamental,1
59,TA0106EN,shows,1
59,TA0106EN,accurate,1
59,TA0106EN,addressed,1
59,TA0106EN,cascading,1
59,TA0106EN,continuation,1
59,TA0106EN,declarative,1
59,TA0106EN,detail,1
59,TA0106EN,domain,1
59,TA0106EN,early,1
59,TA0106EN,enhance,1
59,TA0106EN,explains,1
59,TA0106EN,expressivity,1
59,TA0106EN,extraction,2
59,TA0106EN,extractors,1
59,TA0106EN,formalism,1
59,TA0106EN,grammars,1
59,TA0106EN,information,2
59,TA0106EN,limitations,2
59,TA0106EN,maintain,1
59,TA0106EN,new,1
59,TA0106EN,principles,1
59,TA0106EN,resulting,1
59,TA0106EN,results,1
59,TA0106EN,runtime,1
59,TA0106EN,scalable,1
59,TA0106EN,standard,1
59,TA0106EN,suffer,1
59,TA0106EN,systemt,2
60,TMP107,data,2
60,TMP107,bootcamp,2
60,TMP107,science,2
60,TMP107,python,2
61,ML0111EN,node,1
61,ML0111EN,computations,1
61,ML0111EN,designed,1
61,ML0111EN,large,1
61,ML0111EN,learning,2
61,ML0111EN,machine,2
61,ML0111EN,apache,4
61,ML0111EN,distributed,1
61,ML0111EN,provides,1
61,ML0111EN,r,1
61,ML0111EN,scale,1
61,ML0111EN,spark,1
61,ML0111EN,syntax,1
61,ML0111EN,python,1
61,ML0111EN,hadoop,1
61,ML0111EN,functions,1
61,ML0111EN,algorithms,1
61,ML0111EN,memory,1
61,ML0111EN,language,1
61,ML0111EN,statistical,1
61,ML0111EN,specific,1
61,ML0111EN,declarative,1
61,ML0111EN,runtime,1
61,ML0111EN,algebra,1
61,ML0111EN,automatic,1
61,ML0111EN,constructs,1
61,ML0111EN,expressed,1
61,ML0111EN,generation,1
61,ML0111EN,includes,1
61,ML0111EN,linear,1
61,ML0111EN,ml,1
61,ML0111EN,optimized,1
61,ML0111EN,plans,1
61,ML0111EN,primitives,1
61,ML0111EN,ranging,1
61,ML0111EN,single,1
61,ML0111EN,style,1
61,ML0111EN,systemml,3
62,GPXX048OEN,build,1
62,GPXX048OEN,learn,1
62,GPXX048OEN,based,1
62,GPXX048OEN,classification,1
62,GPXX048OEN,using,1
62,GPXX048OEN,company,1
62,GPXX048OEN,insurance,1
62,GPXX048OEN,assessment,1
62,GPXX048OEN,risk,2
62,GPXX048OEN,mathematical,1
62,GPXX048OEN,model,1
62,GPXX048OEN,process,1
62,GPXX048OEN,revenue,1
62,GPXX048OEN,action,1
62,GPXX048OEN,firewall,1
62,GPXX048OEN,internet,1
62,GPXX048OEN,logs,1
62,GPXX048OEN,task,1
63,CO0201EN,cloud,2
63,CO0201EN,learn,1
63,CO0201EN,deploy,1
63,CO0201EN,ibm,2
63,CO0201EN,scale,1
63,CO0201EN,containers,1
63,CO0201EN,get,1
63,CO0201EN,container,1
63,CO0201EN,essentials,1
63,CO0201EN,hands,1
63,CO0201EN,service,1
63,CO0201EN,help,1
63,CO0201EN,applications,1
63,CO0201EN,experience,1
63,CO0201EN,kubernetes,4
63,CO0201EN,orchestration,1
64,GPXX01DCEN,data,1
64,GPXX01DCEN,learn,1
64,GPXX01DCEN,networks,2
64,GPXX01DCEN,neural,2
64,GPXX01DCEN,using,2
64,GPXX01DCEN,science,1
64,GPXX01DCEN,world,1
64,GPXX01DCEN,different,1
64,GPXX01DCEN,predict,1
64,GPXX01DCEN,advanced,1
64,GPXX01DCEN,health,1
64,GPXX01DCEN,structures,1
64,GPXX01DCEN,care,1
64,GPXX01DCEN,covid,1
64,GPXX01DCEN,dynamics,1
64,GPXX01DCEN,prognostication,1
64,GPXX01DCEN,spread,1
65,GPXX04XJEN,build,1
65,GPXX04XJEN,learn,1
65,GPXX04XJEN,classification,1
65,GPXX04XJEN,deep,2
65,GPXX04XJEN,learning,2
65,GPXX04XJEN,libraries,1
65,GPXX04XJEN,machine,2
65,GPXX04XJEN,models,1
65,GPXX04XJEN,network,1
65,GPXX04XJEN,security,1
65,GPXX04XJEN,dataset,1
65,GPXX04XJEN,help,1
65,GPXX04XJEN,advanced,1
65,GPXX04XJEN,task,1
65,GPXX04XJEN,areas,1
65,GPXX04XJEN,collection,1
65,GPXX04XJEN,frameworks,1
65,GPXX04XJEN,helping,1
65,GPXX04XJEN,junction,1
65,GPXX04XJEN,sms,1
65,GPXX04XJEN,spam,2
66,GPXX0JZ4EN,data,2
66,GPXX0JZ4EN,learn,1
66,GPXX0JZ4EN,learning,1
66,GPXX0JZ4EN,machine,1
66,GPXX0JZ4EN,models,1
66,GPXX0JZ4EN,analysis,2
66,GPXX0JZ4EN,master,1
66,GPXX0JZ4EN,visual,2
66,GPXX0JZ4EN,banking,2
67,GPXX0ZYVEN,data,1
67,GPXX0ZYVEN,learn,1
67,GPXX0ZYVEN,based,1
67,GPXX0ZYVEN,libraries,1
67,GPXX0ZYVEN,analysis,2
67,GPXX0ZYVEN,security,1
67,GPXX0ZYVEN,dataset,2
67,GPXX0ZYVEN,make,1
67,GPXX0ZYVEN,secure,1
67,GPXX0ZYVEN,frameworks,1
67,GPXX0ZYVEN,helping,1
67,GPXX0ZYVEN,area,1
67,GPXX0ZYVEN,card,2
67,GPXX0ZYVEN,clients,1
67,GPXX0ZYVEN,credit,2
67,GPXX0ZYVEN,preliminary,1
68,GPXX0ZMZEN,data,2
68,GPXX0ZMZEN,classification,1
68,GPXX0ZMZEN,learning,1
68,GPXX0ZMZEN,machine,1
68,GPXX0ZMZEN,analysis,1
68,GPXX0ZMZEN,big,1
68,GPXX0ZMZEN,science,1
68,GPXX0ZMZEN,world,1
68,GPXX0ZMZEN,advanced,2
68,GPXX0ZMZEN,health,1
68,GPXX0ZMZEN,care,1
68,GPXX0ZMZEN,covid,1
68,GPXX0ZMZEN,spread,1
69,GPXX0742EN,build,1
69,GPXX0742EN,learn,1
69,GPXX0742EN,libraries,1
69,GPXX0742EN,network,2
69,GPXX0742EN,security,1
69,GPXX0742EN,dataset,1
69,GPXX0742EN,help,1
69,GPXX0742EN,model,1
69,GPXX0742EN,traffic,1
69,GPXX0742EN,task,1
69,GPXX0742EN,areas,1
69,GPXX0742EN,frameworks,1
69,GPXX0742EN,helping,1
69,GPXX0742EN,junction,1
69,GPXX0742EN,anomaly,1
69,GPXX0742EN,detection,3
69,GPXX0742EN,evaluation,1
69,GPXX0742EN,intrusion,2
69,GPXX0742EN,iscxids2012,1
69,GPXX0742EN,nlp,1
70,GPXX0KV4EN,apps,1
70,GPXX0KV4EN,build,1
70,GPXX0KV4EN,create,1
70,GPXX0KV4EN,node,4
70,GPXX0KV4EN,take,1
70,GPXX0KV4EN,one,1
70,GPXX0KV4EN,popular,1
70,GPXX0KV4EN,using,1
70,GPXX0KV4EN,server,1
70,GPXX0KV4EN,get,1
70,GPXX0KV4EN,guided,1
70,GPXX0KV4EN,project,1
70,GPXX0KV4EN,started,2
70,GPXX0KV4EN,getting,1
70,GPXX0KV4EN,javascript,2
70,GPXX0KV4EN,side,1
70,GPXX0KV4EN,backend,1
70,GPXX0KV4EN,frontend,1
70,GPXX0KV4EN,heard,1
70,GPXX0KV4EN,js,4
70,GPXX0KV4EN,know,1
70,GPXX0KV4EN,technology,1
71,GPXX01RYEN,create,1
71,GPXX01RYEN,learn,1
71,GPXX01RYEN,use,1
71,GPXX01RYEN,database,2
71,GPXX01RYEN,project,1
71,GPXX01RYEN,started,1
71,GPXX01RYEN,line,2
71,GPXX01RYEN,getting,1
71,GPXX01RYEN,mysql,2
71,GPXX01RYEN,query,1
71,GPXX01RYEN,interface,1
71,GPXX01RYEN,structure,1
71,GPXX01RYEN,backup,1
71,GPXX01RYEN,cli,1
71,GPXX01RYEN,command,2
71,GPXX01RYEN,contents,1
71,GPXX01RYEN,dump,1
71,GPXX01RYEN,explore,1
71,GPXX01RYEN,restore,1
71,GPXX01RYEN,tables,3
72,CC0120EN,cloud,3
72,CC0120EN,learn,1
72,CC0120EN,ibm,3
72,CC0120EN,provides,1
72,CC0120EN,introduction,2
72,CC0120EN,short,1
72,CC0120EN,clients,1
72,CC0120EN,excited,1
72,CC0120EN,features,1
72,CC0120EN,functionality,1
72,CC0120EN,implement,1
72,CC0120EN,satellite,3
73,QC0101EN,course,1
73,QC0101EN,computing,2
73,QC0101EN,introduction,1
73,QC0101EN,world,1
73,QC0101EN,introduces,1
73,QC0101EN,quantum,2
73,QC0101EN,strange,1
74,GPXX0YMEEN,ai,1
74,GPXX0YMEEN,create,1
74,GPXX0YMEEN,fun,1
74,GPXX0YMEEN,learn,1
74,GPXX0YMEEN,learning,1
74,GPXX0YMEEN,big,1
74,GPXX0YMEEN,project,1
74,GPXX0YMEEN,python,2
74,GPXX0YMEEN,web,1
74,GPXX0YMEEN,help,1
74,GPXX0YMEEN,serverless,1
74,GPXX0YMEEN,skills,1
74,GPXX0YMEEN,million,1
74,GPXX0YMEEN,job,1
74,GPXX0YMEEN,app,2
74,GPXX0YMEEN,debate,1
74,GPXX0YMEEN,detector,1
74,GPXX0YMEEN,dollar,1
74,GPXX0YMEEN,great,1
74,GPXX0YMEEN,hotdog,3
74,GPXX0YMEEN,idea,1
74,GPXX0YMEEN,land,1
74,GPXX0YMEEN,launch,2
74,GPXX0YMEEN,let,1
74,GPXX0YMEEN,next,1
74,GPXX0YMEEN,picture,2
74,GPXX0YMEEN,prove,1
74,GPXX0YMEEN,pursue,1
74,GPXX0YMEEN,settle,1
74,GPXX0YMEEN,tells,1
74,GPXX0YMEEN,wondered,1
74,GPXX0YMEEN,wonder‚,1
74,GPXX0YMEEN,you‚,1
75,GPXX0Q8AEN,data,2
75,GPXX0Q8AEN,learn,1
75,GPXX0Q8AEN,analysis,2
75,GPXX0Q8AEN,framework,1
75,GPXX0Q8AEN,master,1
75,GPXX0Q8AEN,banking,2
75,GPXX0Q8AEN,eda,2
75,GPXX0Q8AEN,exploratory,2
75,GPXX0Q8AEN,pandas,2
76,TA0105EN,data,2
76,TA0105EN,learn,1
76,TA0105EN,ibm,1
76,TA0105EN,learning,1
76,TA0105EN,machine,1
76,TA0105EN,analytics,2
76,TA0105EN,media,1
76,TA0105EN,social,1
76,TA0105EN,topic,1
76,TA0105EN,today,1
76,TA0105EN,text,4
76,TA0105EN,logs,1
76,TA0105EN,articles,1
76,TA0105EN,derive,1
76,TA0105EN,enroll,1
76,TA0105EN,experts,1
76,TA0105EN,hot,1
76,TA0105EN,insights,1
76,TA0105EN,interested,1
76,TA0105EN,news,1
76,TA0105EN,valuable,1
77,GPXX0XFQEN,create,2
77,GPXX0XFQEN,data,2
77,GPXX0XFQEN,learn,1
77,GPXX0XFQEN,using,2
77,GPXX0XFQEN,database,1
77,GPXX0XFQEN,project,1
77,GPXX0XFQEN,service,1
77,GPXX0XFQEN,user,1
77,GPXX0XFQEN,tool,1
77,GPXX0XFQEN,mysql,2
77,GPXX0XFQEN,interface,1
77,GPXX0XFQEN,tables,2
77,GPXX0XFQEN,graphical,1
77,GPXX0XFQEN,gui,1
77,GPXX0XFQEN,phpmyadmin,2
78,GPXX07REN,learn,1
78,GPXX07REN,including,1
78,GPXX07REN,database,1
78,GPXX07REN,project,1
78,GPXX07REN,world,1
78,GPXX07REN,relational,2
78,GPXX07REN,concepts,3
78,GPXX07REN,real,1
78,GPXX07REN,model,2
78,GPXX07REN,apply,1
78,GPXX07REN,example,1
78,GPXX07REN,attribute,1
78,GPXX07REN,cardinality,1
78,GPXX07REN,degree,1
78,GPXX07REN,entity,1
78,GPXX07REN,learned,1
78,GPXX07REN,relation,1
78,GPXX07REN,terms,1
79,PA0101EN,take,1
79,PA0101EN,course,3
79,PA0101EN,ibm,1
79,PA0101EN,fundamentals,2
79,PA0101EN,times,1
79,PA0101EN,available,1
79,PA0101EN,students,2
79,PA0101EN,free,2
79,PA0101EN,online,1
79,PA0101EN,modelling,1
79,PA0101EN,achievement,1
79,PA0101EN,certificate,1
79,PA0101EN,completed,1
79,PA0101EN,download,1
79,PA0101EN,labs,1
79,PA0101EN,many,1
79,PA0101EN,modeler,1
79,PA0101EN,modeling,1
79,PA0101EN,predictive,2
79,PA0101EN,print,1
79,PA0101EN,spss,1
79,PA0101EN,trial,1
79,PA0101EN,wish,1
80,BC0202EN,build,2
80,BC0202EN,iot,2
80,BC0202EN,learn,1
80,BC0202EN,node,1
80,BC0202EN,red,1
80,BC0202EN,use,1
80,BC0202EN,want,1
80,BC0202EN,hardware,1
80,BC0202EN,network,3
80,BC0202EN,set,1
80,BC0202EN,asset,1
80,BC0202EN,blockchain,2
80,BC0202EN,chain,2
80,BC0202EN,configure,1
80,BC0202EN,dashboard,1
80,BC0202EN,device,1
80,BC0202EN,monitor,1
80,BC0202EN,perishable,1
80,BC0202EN,purchase,1
80,BC0202EN,simulated,1
80,BC0202EN,supply,2
80,BC0202EN,tracker,1
80,BC0202EN,tracking,1
81,BC0101EN,learn,1
81,BC0101EN,problems,1
81,BC0101EN,understand,1
81,BC0101EN,essentials,1
81,BC0101EN,basics,1
81,BC0101EN,applications,1
81,BC0101EN,business,1
81,BC0101EN,solve,1
81,BC0101EN,technology,1
81,BC0101EN,blockchain,2
81,BC0101EN,chaincode,1
81,BC0101EN,developing,1
82,GPXX0725EN,create,1
82,GPXX0725EN,learn,1
82,GPXX0725EN,use,1
82,GPXX0725EN,database,2
82,GPXX0725EN,project,1
82,GPXX0725EN,started,1
82,GPXX0725EN,line,2
82,GPXX0725EN,getting,1
82,GPXX0725EN,query,1
82,GPXX0725EN,interface,1
82,GPXX0725EN,structure,1
82,GPXX0725EN,backup,1
82,GPXX0725EN,cli,1
82,GPXX0725EN,command,2
82,GPXX0725EN,contents,1
82,GPXX0725EN,dump,1
82,GPXX0725EN,explore,1
82,GPXX0725EN,restore,1
82,GPXX0725EN,tables,3
82,GPXX0725EN,postgresql,2
83,BC0201EN,build,2
83,BC0201EN,developer,1
83,BC0201EN,learn,1
83,BC0201EN,ibm,1
83,BC0201EN,networks,2
83,BC0201EN,application,1
83,BC0201EN,first,1
83,BC0201EN,get,1
83,BC0201EN,smart,1
83,BC0201EN,dive,1
83,BC0201EN,experience,1
83,BC0201EN,business,1
83,BC0201EN,blockchain,3
83,BC0201EN,chaincode,1
83,BC0201EN,components,1
83,BC0201EN,composer,1
83,BC0201EN,consensus,1
83,BC0201EN,contracts,1
83,BC0201EN,deeper,1
83,BC0201EN,foundation,1
83,BC0201EN,hyperledger,1
83,BC0201EN,ledgers,1
84,GPXX0MIIEN,create,1
84,GPXX0MIIEN,data,1
84,GPXX0MIIEN,learn,1
84,GPXX0MIIEN,use,1
84,GPXX0MIIEN,using,1
84,GPXX0MIIEN,database,1
84,GPXX0MIIEN,project,1
84,GPXX0MIIEN,service,1
84,GPXX0MIIEN,user,1
84,GPXX0MIIEN,tool,1
84,GPXX0MIIEN,constraints,2
84,GPXX0MIIEN,mysql,2
84,GPXX0MIIEN,interface,1
84,GPXX0MIIEN,add,1
84,GPXX0MIIEN,tables,1
84,GPXX0MIIEN,graphical,1
84,GPXX0MIIEN,gui,1
84,GPXX0MIIEN,phpmyadmin,1
84,GPXX0MIIEN,enforce,1
84,GPXX0MIIEN,entry,1
84,GPXX0MIIEN,keys,2
84,GPXX0MIIEN,relationships,1
84,GPXX0MIIEN,rules,1
85,BD0223EN,data,1
85,BD0223EN,provides,2
85,BD0223EN,spark,3
85,BD0223EN,analytics,1
85,BD0223EN,algorithms,1
85,BD0223EN,set,1
85,BD0223EN,graph,3
85,BD0223EN,fundamental,1
85,BD0223EN,library,1
85,BD0223EN,collection,1
85,BD0223EN,addition,1
85,BD0223EN,allows,1
85,BD0223EN,builders,1
85,BD0223EN,computation,1
85,BD0223EN,edges,1
85,BD0223EN,exploring,1
85,BD0223EN,graphx,3
85,BD0223EN,growing,1
85,BD0223EN,operators,1
85,BD0223EN,paradigm,1
85,BD0223EN,parallel,2
85,BD0223EN,representation,1
85,BD0223EN,simplify,1
85,BD0223EN,tasks,1
85,BD0223EN,vertices,1
86,GPXX0435EN,data,1
86,GPXX0435EN,learn,1
86,GPXX0435EN,analysis,2
86,GPXX0435EN,science,1
86,GPXX0435EN,basic,1
86,GPXX0435EN,guided,1
86,GPXX0435EN,project,1
86,GPXX0435EN,tests,1
86,GPXX0435EN,statistical,2
86,GPXX0435EN,make,1
86,GPXX0435EN,health,1
86,GPXX0435EN,information,1
86,GPXX0435EN,care,1
86,GPXX0435EN,download,1
86,GPXX0435EN,blood,1
86,GPXX0435EN,collected,1
86,GPXX0435EN,diseases,1
86,GPXX0435EN,elisa,1
86,GPXX0435EN,groups,1
86,GPXX0435EN,igg,1
86,GPXX0435EN,igm,1
86,GPXX0435EN,influenza,1
86,GPXX0435EN,pre,1
86,GPXX0435EN,preparate,1
86,GPXX0435EN,previous,1
86,GPXX0435EN,tuberculosis,1
86,GPXX0435EN,vaccination,2
87,GPXX06ZLEN,create,2
87,GPXX06ZLEN,data,2
87,GPXX06ZLEN,learn,1
87,GPXX06ZLEN,using,2
87,GPXX06ZLEN,database,1
87,GPXX06ZLEN,project,1
87,GPXX06ZLEN,service,1
87,GPXX06ZLEN,user,1
87,GPXX06ZLEN,tool,1
87,GPXX06ZLEN,interface,1
87,GPXX06ZLEN,tables,2
87,GPXX06ZLEN,graphical,1
87,GPXX06ZLEN,gui,1
87,GPXX06ZLEN,postgresql,1
87,GPXX06ZLEN,pgadmin,2
88,GPXX0QS6EN,system,1
88,GPXX0QS6EN,microservices,1
88,GPXX0QS6EN,using,1
88,GPXX0QS6EN,application,1
88,GPXX0QS6EN,eclipse,1
88,GPXX0QS6EN,java,1
88,GPXX0QS6EN,microprofile,1
88,GPXX0QS6EN,microservice,1
88,GPXX0QS6EN,explore,1
88,GPXX0QS6EN,metrics,4
88,GPXX0QS6EN,monitoring,1
88,GPXX0QS6EN,provide,1
89,GPXX07YGEN,microservices,2
89,GPXX07YGEN,using,2
89,GPXX07YGEN,running,1
89,GPXX07YGEN,microprofile,1
89,GPXX07YGEN,kubernetes,2
89,GPXX07YGEN,secrets,1
89,GPXX07YGEN,configure,1
89,GPXX07YGEN,config,1
89,GPXX07YGEN,configmaps,1
89,GPXX07YGEN,configuration,1
89,GPXX07YGEN,configuring,1
89,GPXX07YGEN,externalize,1
90,AI0111EN,ai,2
90,AI0111EN,learn,1
90,AI0111EN,swift,2
90,AI0111EN,accelerate,1
90,AI0111EN,course,1
90,AI0111EN,google,1
90,AI0111EN,learning,1
90,AI0111EN,machine,1
90,AI0111EN,tensorflow,2
90,AI0111EN,framework,1
90,AI0111EN,development,1
90,AI0111EN,game,1
90,AI0111EN,building,1
90,AI0111EN,model,1
90,AI0111EN,new,1
90,AI0111EN,agents,1
90,AI0111EN,cartpole,1
90,AI0111EN,games,1
90,AI0111EN,going,1
90,AI0111EN,play,1
90,AI0111EN,playing,1
90,AI0111EN,s4tf,1
90,AI0111EN,tac,1
90,AI0111EN,tic,1
90,AI0111EN,toe,1
91,GPXX0QJFEN,restful,1
91,GPXX0QJFEN,liberty,1
91,GPXX0QJFEN,open,1
91,GPXX0QJFEN,java,2
91,GPXX0QJFEN,enable,1
91,GPXX0QJFEN,enabling,1
91,GPXX0QJFEN,microservice,1
91,GPXX0QJFEN,sharing,2
91,GPXX0QJFEN,code,1
91,GPXX0QJFEN,cors,2
91,GPXX0QJFEN,cross,2
91,GPXX0QJFEN,origin,2
91,GPXX0QJFEN,resource,2
91,GPXX0QJFEN,writing,1
92,GPXX0LLEEN,cloud,1
92,GPXX0LLEEN,create,1
92,GPXX0LLEEN,data,1
92,GPXX0LLEEN,learn,1
92,GPXX0LLEEN,ibm,1
92,GPXX0LLEEN,project,1
92,GPXX0LLEEN,started,1
92,GPXX0LLEEN,getting,1
92,GPXX0LLEEN,db2,2
92,GPXX0LLEEN,tables,1
93,BD0121EN,data,1
93,BD0121EN,designed,1
93,BD0121EN,large,1
93,BD0121EN,time,1
93,BD0121EN,using,1
93,BD0121EN,analyzing,1
93,BD0121EN,apache,1
93,BD0121EN,hadoop,1
93,BD0121EN,handle,1
93,BD0121EN,language,1
93,BD0121EN,programming,1
93,BD0121EN,focus,1
93,BD0121EN,kind,1
93,BD0121EN,actual,1
93,BD0121EN,allow,1
93,BD0121EN,anything,1
93,BD0121EN,data‚,1
93,BD0121EN,developed,1
93,BD0121EN,eat,1
93,BD0121EN,hence,1
93,BD0121EN,mapper,1
93,BD0121EN,name,1
93,BD0121EN,people,1
93,BD0121EN,pig,3
93,BD0121EN,pigs,1
93,BD0121EN,programs,1
93,BD0121EN,reducer,1
93,BD0121EN,sets,1
93,BD0121EN,spend,1
93,BD0121EN,write,1
93,BD0121EN,yahoo,1
94,BD0135EN,data,1
94,BD0135EN,learn,1
94,BD0135EN,course,1
94,BD0135EN,ibm,1
94,BD0135EN,using,1
94,BD0135EN,big,1
94,BD0135EN,distributed,2
94,BD0135EN,framework,1
94,BD0135EN,used,1
94,BD0135EN,develop,1
94,BD0135EN,world,1
94,BD0135EN,java,1
94,BD0135EN,applications,2
94,BD0135EN,modules,1
94,BD0135EN,real,1
94,BD0135EN,domain,1
94,BD0135EN,developing,1
94,BD0135EN,biginsights,1
94,BD0135EN,contextualize,1
94,BD0135EN,examples,1
94,BD0135EN,manage,1
94,BD0135EN,motivate,1
94,BD0135EN,study,1
94,BD0135EN,tandem,1
94,BD0135EN,zookeeper,2
95,BD0133EN,data,1
95,BD0133EN,course,1
95,BD0133EN,using,1
95,BD0133EN,apache,1
95,BD0133EN,big,1
95,BD0133EN,teaches,1
95,BD0133EN,control,1
95,BD0133EN,hadoop,2
95,BD0133EN,software,1
95,BD0133EN,free,1
95,BD0133EN,projects,1
95,BD0133EN,controlling,1
95,BD0133EN,jobs,2
95,BD0133EN,materials,1
95,BD0133EN,oozie,2
95,BD0133EN,provided,1
96,BD0131EN,data,4
96,BD0131EN,course,1
96,BD0131EN,several,1
96,BD0131EN,get,1
96,BD0131EN,hadoop,2
96,BD0131EN,processes,1
96,BD0131EN,simple,1
96,BD0131EN,three,1
96,BD0131EN,detail,1
96,BD0131EN,click,1
96,BD0131EN,commands,1
96,BD0131EN,covered,1
96,BD0131EN,describes,1
96,BD0131EN,flume,1
96,BD0131EN,moving,2
96,BD0131EN,presented,1
96,BD0131EN,shell,1
96,BD0131EN,sophisticated,1
96,BD0131EN,sqoop,1
96,BD0131EN,techniques,2
96,BD0131EN,variety,1
96,BD0131EN,ways,1
97,BD0115EN,data,1
97,BD0115EN,processing,1
97,BD0115EN,big,1
97,BD0115EN,another,1
97,BD0115EN,tool,1
97,BD0115EN,understanding,1
97,BD0115EN,mapreduce,1
97,BD0115EN,resource,1
97,BD0115EN,sets,1
97,BD0115EN,exposure,1
97,BD0115EN,gaining,1
97,BD0115EN,mapreduce1,1
97,BD0115EN,negotiator,1
97,BD0115EN,start,1
97,BD0115EN,string,1
97,BD0115EN,yarn,2
98,GPXX04V3EN,cloud,2
98,GPXX04V3EN,deploy,2
98,GPXX04V3EN,ibm,2
98,GPXX04V3EN,using,2
98,GPXX04V3EN,server,2
98,GPXX04V3EN,python,2
98,GPXX04V3EN,web,2
98,GPXX04V3EN,engine,2
99,GPXX05P1EN,learn,1
